8.032226562500000000e+00,-1.647233581542968750e+01,6.000001430511474609e-01,-1.024062652140855789e-02,1.779839396476745605e-02,-2.105548381805419922e-01,9.773663878440856934e-01
-1.342773437500000000e+00,-1.462048435211181641e+01,6.000002622604370117e-01,-1.518126763403415680e-02,2.303807064890861511e-02,9.896584749221801758e-01,1.407657116651535034e-01
-1.149902343750000000e+01,7.601737499237060547e+00,6.000001430511474609e-01,-2.888359688222408295e-02,7.354208268225193024e-03,7.849540710449218750e-01,6.188366413116455078e-01
-5.249023437500000000e+00,1.007087326049804688e+01,6.000001430511474609e-01,-6.362681277096271515e-03,-2.627442590892314911e-04,6.719761490821838379e-01,7.405454516410827637e-01
-2.124023437500000000e+00,-4.743941307067871094e+00,6.000001430511474609e-01,-2.644750289618968964e-02,8.539093658328056335e-03,8.056689500808715820e-01,5.917138457298278809e-01
2.563476562500000000e+00,8.116140365600585938e-01,6.000001430511474609e-01,-3.372139064595103264e-03,1.062487065792083740e-02,-2.087946683168411255e-01,9.778959751129150391e-01
5.688476562500000000e+00,-1.400320053100585938e+01,6.000002622604370117e-01,1.101110782474279404e-02,7.738243788480758667e-03,-9.901160597801208496e-01,1.396029889583587646e-01
-6.811523437500000000e+00,2.663465976715087891e+00,6.000001430511474609e-01,-1.009285915642976761e-02,4.139030352234840393e-03,6.344298720359802246e-01,7.729034423828125000e-01
8.422851562500000000e+00,1.085962533950805664e+00,6.000001430511474609e-01,-4.209884442389011383e-03,-1.990008726716041565e-02,6.633118391036987305e-01,7.480666041374206543e-01
-9.521484375000000000e-01,-2.000457286834716797e+00,6.000002622604370117e-01,3.622445277869701385e-03,-7.555354386568069458e-03,-8.069353699684143066e-01,5.905803442001342773e-01
1.076660156250000000e+01,-3.852308988571166992e+00,6.000001430511474609e-01,-1.592933759093284607e-02,3.284343704581260681e-02,6.656572818756103516e-01,7.453643679618835449e-01
-1.733398437500000000e+00,1.281435775756835938e+01,6.000002622604370117e-01,-3.191854804754257202e-03,-9.190043201670050621e-04,-9.950062036514282227e-01,9.975781291723251343e-02
-3.295898437500000000e+00,-6.938728809356689453e+00,6.000001430511474609e-01,1.024213060736656189e-02,-1.743426360189914703e-02,-9.075292348861694336e-01,4.195020198822021484e-01
-4.565429687500000000e+00,-1.352309036254882812e+01,6.000001430511474609e-01,-1.122903823852539062e-02,3.593156859278678894e-02,5.101213455200195312e-01,8.592782020568847656e-01
7.153320312500000000e+00,-1.537494277954101562e+01,6.000001430511474609e-01,-1.996214315295219421e-02,3.176130121573805809e-04,-5.340223014354705811e-02,9.983735084533691406e-01
-5.346679687500000000e+00,1.291723847389221191e+00,6.000001430511474609e-01,-5.270470865070819855e-04,-1.776539720594882965e-02,-9.848034381866455078e-01,1.727609336376190186e-01
2.465820312500000000e+00,-1.290580654144287109e+01,6.000001430511474609e-01,-2.378176897764205933e-02,-1.139121502637863159e-02,9.297380447387695312e-01,3.672761321067810059e-01
8.715820312500000000e+00,-5.498399734497070312e+00,6.000001430511474609e-01,-1.133083738386631012e-02,-1.994587015360593796e-03,-1.910282522439956665e-01,9.815171957015991211e-01
5.590820312500000000e+00,1.672382164001464844e+01,6.000002622604370117e-01,1.353385299444198608e-02,-1.176679506897926331e-05,7.480820417404174805e-01,6.634683012962341309e-01
-6.591796875000000000e-01,-3.646547794342041016e+00,6.000002622604370117e-01,2.654498443007469177e-02,5.247979424893856049e-03,-6.339508295059204102e-01,7.728998064994812012e-01
2.075195312500000000e+00,1.178555107116699219e+01,6.000001430511474609e-01,-4.988025408238172531e-03,-6.570461206138134003e-03,9.364973306655883789e-01,3.505776226520538330e-01
8.325195312500000000e+00,-1.043667125701904297e+01,6.000001430511474609e-01,1.003942172974348068e-02,-7.041317410767078400e-03,-6.315134763717651367e-01,7.752678990364074707e-01
5.200195312500000000e+00,-3.029263734817504883e+00,6.000001430511474609e-01,8.080305531620979309e-03,1.136255171149969101e-02,2.229662612080574036e-03,9.999003410339355469e-01
-1.831054687500000000e+00,-3.543666899204254150e-01,6.000001430511474609e-01,-1.523379050195217133e-02,1.614311151206493378e-02,7.707372307777404785e-01,6.367663741111755371e-01
2.856445312500000000e+00,5.201188564300537109e+00,6.000001430511474609e-01,9.871447458863258362e-03,-1.059843786060810089e-02,7.728426456451416016e-01,6.344323754310607910e-01
-3.393554687500000000e+00,-1.516918087005615234e+01,6.000001430511474609e-01,-9.879104793071746826e-03,1.103208400309085846e-02,-3.205918371677398682e-01,9.471017122268676758e-01
5.981445312500000000e+00,-9.613625526428222656e+00,6.000002622604370117e-01,8.775480091571807861e-03,-1.454071886837482452e-02,-5.843537449836730957e-01,8.113212585449218750e-01
-2.685546875000000000e-01,9.522176742553710938e+00,6.000002622604370117e-01,-7.313867099583148956e-03,3.642268851399421692e-02,6.969556212425231934e-01,7.161513566970825195e-01
3.442382812500000000e+00,2.629172205924987793e-01,6.000001430511474609e-01,3.936194628477096558e-02,1.282083988189697266e-02,-9.385021328926086426e-01,3.427827358245849609e-01
-1.245117187500000000e+00,4.583904743194580078e+00,6.000001430511474609e-01,-2.527515636757016182e-03,-3.865433856844902039e-03,1.678401976823806763e-01,9.858033657073974609e-01
